Time [s],delta GENCLS 1,delta GENCLS 2,omega GENCLS 1,omega GENCLS 2,a Bus 1,a Bus 2,a Bus 3,v Bus 1,v Bus 2,v Bus 3,q PV 1,q Slack 1,p Slack 1,Id GENCLS 1,Id GENCLS 2,Iq GENCLS 1,Iq GENCLS 2,vd GENCLS 1,vd GENCLS 2,vq GENCLS 1,vq GENCLS 2,tm GENCLS 1,tm GENCLS 2,te GENCLS 1,te GENCLS 2,vf GENCLS 1,vf GENCLS 2,XadIfd GENCLS 1,XadIfd GENCLS 2,Pe GENCLS 1,Pe GENCLS 2,Qe GENCLS 1,Qe GENCLS 2,psid GENCLS 1,psid GENCLS 2,psiq GENCLS 1,psiq GENCLS 2
2.431766666666668186e+00,1.377230954662707896e-01,1.099670671146346989e-07,9.896989478619171443e-01,1.000000001147731910e+00,8.526152793703406507e-02,1.102515734309871584e-07,5.028557562961353394e-02,1.078060682694781836e+00,1.000000000273815415e+00,1.043687832373311419e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.458382804415726319e-01,-2.118461000929346971e-01,2.307373068840578856e-01,-2.623038615981125310e-01,5.653063772821137478e-02,-2.845062498205520342e-10,1.076576960361431023e+00,1.000000000273815415e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.623038643953523041e-01,-2.623038615537606200e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.623038632589891894e-01,-2.623038615537607310e-01,2.516298672519238777e-01,-2.118461002046205799e-01,1.076576962668803983e+00,1.000000000273815193e+00,-5.653064018659417767e-02,2.845065283101803679e-10
2.465100000000001401e+00,3.534084534965346164e-02,1.217914273074650675e-07,9.940065526395344131e-01,1.000000000734173389e+00,2.187304860668829246e-02,1.218779017856169832e-07,1.291035757644935777e-02,1.080315767988323294e+00,1.000000000273815415e+00,1.045834213639065924e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.309777387237915425e-01,-2.287352817999221688e-01,5.938381900869804664e-02,-6.750795998647678153e-02,1.454903334735363485e-02,-8.647446862891654187e-11,1.080217794795822250e+00,1.000000000273815415e+00,9.000000081002184071e-01,-8.999999878496715011e-01,6.750796140809035839e-02,-6.750795998616146432e-02,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,6.750796083931881464e-02,-6.750795998616151983e-02,2.486422864617071071e-01,-2.287352818557286116e-01,1.080217795389660340e+00,1.000000000273815193e+00,-1.454903565713102156e-02,8.647476768454885643e-11
2.498433333333334616e+00,-8.024610587396084627e-03,1.279327479226136643e-07,9.990916368501109313e-01,1.000000000243248088e+00,-4.966420259666358764e-03,1.279174516530713373e-07,-2.931468241074497178e-03,1.080466646070062264e+00,1.000000000273815415e+00,1.045977827710132591e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.299826987644343346e-01,-2.298665948888753974e-01,-1.348679738319755184e-02,1.533189159978198650e-02,-3.304267658710387939e-03,1.529626544222400061e-11,1.080461580314570957e+00,1.000000000273815415e+00,9.000000081002184071e-01,-8.999999878496715011e-01,-1.533189027688294966e-02,1.533189160373856115e-02,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,-1.533189080765062599e-02,1.533189160373852646e-02,2.484422122195742433e-01,-2.298665949409275100e-01,1.080461580179703063e+00,1.000000000273815193e+00,3.304265358883400235e-03,-1.529603377944761804e-11
2.531766666666667831e+00,1.309864574906708864e-02,1.279327479226136643e-07,1.004270169992971029e+00,9.999999997459878553e-01,8.106873669947773156e-03,1.279174516530713373e-07,4.785263804209084412e-03,1.080453057450341925e+00,1.000000000273815415e+00,1.045964860850525202e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.300724178672681752e-01,-2.297644341572844251e-01,2.201369707255384708e-02,-2.502533110962857840e-02,5.393353482051514193e-03,1.529626544222400061e-11,1.080439598779371790e+00,1.000000000273815415e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.502533244292834760e-02,-2.502533110748169851e-02,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.502533190875463540e-02,-2.502533110748174014e-02,2.484607576596771228e-01,-2.297644342113894789e-01,1.080439598999508810e+00,1.000000000273815193e+00,-5.393355782775692206e-03,-1.529603377944761804e-11
2.565100000000001046e+00,9.552132982606682809e-02,1.219941742448320639e-07,1.008847831696819020e+00,9.999999993088587447e-01,5.912672559366272812e-02,1.221765726063892776e-07,3.488691182858100204e-02,1.079312354572323107e+00,1.000000000273815415e+00,1.044879408201782267e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.375908551614613617e-01,-2.212178723331655328e-01,1.602958400235567904e-01,-1.822254856716247484e-01,3.927247842986286014e-02,-1.823983812091730138e-10,1.078597580259473165e+00,1.000000000273815415e+00,9.000000081002184071e-01,-8.999999878496715011e-01,1.822254877309708032e-01,-1.822254856773440346e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.822254869094387109e-01,-1.822254856773440901e-01,2.499674919468334866e-01,-2.212178724138675334e-01,1.078597581862431376e+00,1.000000000273815193e+00,-3.927248080577141337e-02,1.823986054097156380e-10
2.598433333333334261e+00,2.279173988245781213e-01,1.113040333690547061e-07,1.012223804198820076e+00,9.999999989897524477e-01,1.411702299818002326e-01,1.117389464951809351e-07,8.313917186614314114e-02,1.073864312041701075e+00,1.000000000273815415e+00,1.039694913845463864e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.733916632966587046e-01,-1.805188989572251157e-01,3.797464569394632394e-01,-4.316985546031203991e-01,9.303787921625186752e-02,-4.349131057653357073e-10,1.069826380071843497e+00,1.000000000273815415e+00,9.000000081002184071e-01,-8.999999878496715011e-01,4.316985601106826387e-01,-4.316985546369372373e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,4.316985579212110902e-01,-4.316985546369374038e-01,2.571515961506901649e-01,-1.805188991717742164e-01,1.069826383869308062e+00,1.000000000273815193e+00,-9.303788195016848839e-02,4.349133180501487712e-10
2.631766666666667476e+00,3.926520095765314022e-01,9.759844061607803828e-08,1.013994506449808153e+00,9.999999988289347552e-01,2.435877473314539132e-01,9.834417765162288692e-08,1.428043840241400297e-01,1.060906311197525209e+00,1.000000000164741998e+00,1.027364983458519454e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,3.578217385370087711e-01,-8.454171916191866032e-02,6.430898191344869286e-01,-7.310692139621904895e-01,1.575570021097319195e-01,-7.457370305381835131e-10,1.049141009004524117e+00,1.000000000164741998e+00,9.000000081002184071e-01,-8.999999878496715011e-01,7.310692275568850818e-01,-7.310692140172340148e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,7.310692221417844916e-01,-7.310692140172345699e-01,2.741044113883100986e-01,-8.454171970056419128e-02,1.049141015435422375e+00,1.000000000164741332e+00,-1.575570056879493086e-01,7.457371999539317145e-10
2.665100000000000691e+00,5.687328090533185776e-01,8.295845358865769260e-08,1.014029343702721242e+00,9.999999988289347552e-01,3.537631670921240756e-01,8.392171779158549004e-08,2.057982508548559797e-01,1.039584883182071096e+00,9.999999999230884118e-01,1.007085217792266008e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,4.944926896179586695e-01,7.083052971804011666e-02,9.051507470537325517e-01,-1.028981987712831891e+00,2.217619281164238121e-01,-1.066001941504915122e-09,1.015656623369082023e+00,9.999999999230884118e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.028982014303549519e+00,-1.028981987708026180e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.028982003665340539e+00,-1.028981987708027068e+00,3.015068005455134870e-01,7.083052865388671238e-02,1.015656632420589567e+00,9.999999999230874126e-01,-2.217619330613506967e-01,1.066002014191463853e-09
2.696766666666667422e+00,7.275680307728056295e-01,6.985591271843349225e-08,1.012580562269650875e+00,9.999999989759766894e-01,4.540778760156285454e-01,7.114024066234922938e-08,2.615885211166300572e-01,1.013895808088308925e+00,9.999999997612917246e-01,9.826604904413055452e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,6.554858650538720743e-01,2.538468156326617597e-01,1.117739362750208354e+00,-1.270654271344158870e+00,2.738461373189423620e-01,-1.284327914801746486e-09,9.762132932613971636e-01,9.999999997612917246e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.270654313320474627e+00,-1.270654271345514674e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.270654296530232985e+00,-1.270654271345516229e+00,3.338002239860488052e-01,2.538468139527896850e-01,9.762133044387908409e-01,9.999999997612905034e-01,-2.738461438738010179e-01,1.284327680766706735e-09
2.730100000000000637e+00,8.683371315575393323e-01,5.873688639819982535e-08,1.009823585416105063e+00,9.999999992543753269e-01,5.439896716241986452e-01,6.012989335149481597e-08,3.099166908295648559e-01,9.861705463305711072e-01,9.999999995973420930e-01,9.563128746934411728e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.247240038442479326e-01,4.462346605393048837e-01,1.282784736626784827e+00,-1.458279047833428210e+00,3.142822522263221674e-01,-1.496170158669360151e-09,9.347499476073013458e-01,9.999999995973420930e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.458279106003676828e+00,-1.458279047861559041e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.458279082746514632e+00,-1.458279047861561262e+00,3.677518336726491865e-01,4.462346582133714379e-01,9.347499604351487967e-01,9.999999995973406497e-01,-3.142822604735622249e-01,1.496169760684446441e-09
2.763433333333333852e+00,9.690368098979543765e-01,5.163597330667169442e-08,1.006203235537457052e+00,9.999999996154792514e-01,6.090451000550768379e-01,5.315485064260365674e-08,3.436754713991027610e-01,9.635729403149246863e-01,9.999999994462961395e-01,9.348489193371031236e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,9.591822828162710479e-01,5.990931166096182814e-01,1.385446743757207333e+00,-1.574985958410064057e+00,3.394344426286928784e-01,-1.619103303992515377e-09,9.018076682325357751e-01,9.999999994462961395e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.574986029390037734e+00,-1.574985958402702391e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.574986000995104662e+00,-1.574985958402705277e+00,3.947295946396878752e-01,5.990931137673258799e-01,9.018076820870031263e-01,9.999999994462945851e-01,-3.394344522205157144e-01,1.619102754961632770e-09
2.796766666666667067e+00,1.021267432498660144e+00,4.927176579043279020e-08,1.002109556525075273e+00,1.000000000008245404e+00,6.430716375298962673e-01,5.090320300358605076e-08,3.608713145135684641e-01,9.509718926289074670e-01,9.999999993140328280e-01,9.228848365038544443e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,1.032810063332563422e+00,6.827933527800912339e-01,1.433228556587279989e+00,-1.629304666987029693e+00,3.511409860357830315e-01,-1.619103303992515377e-09,8.837688615282258686e-01,9.999999993140328280e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.629304744999565902e+00,-1.629304666978635741e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.629304713791115189e+00,-1.629304666978638849e+00,4.094990172771054704e-01,6.827933496567382132e-01,8.837688758605114492e-01,9.999999993140311627e-01,-3.511409963638836285e-01,1.619102754961632770e-09
2.830100000000000282e+00,1.021217636933052564e+00,5.190647308995121667e-08,9.978826360886235980e-01,1.000000000411081391e+00,6.430392888281419861e-01,5.353572401224338657e-08,3.608548922015815674e-01,9.509841602035695729e-01,9.999999993140328280e-01,9.228964174063473136e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,1.032738203990177128e+00,6.827120408366832427e-01,1.433184190788103551e+00,-1.629254231627605964e+00,3.511301164157032972e-01,-1.619103303992515377e-09,8.837864670675541490e-01,9.999999993140328280e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.629254309633356046e+00,-1.629254231619218451e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.629254278427704206e+00,-1.629254231619221560e+00,4.094859088724021046e-01,6.827120377135958984e-01,8.837864813993960844e-01,9.999999993140311627e-01,-3.511301267430853024e-01,1.619102754961632770e-09
2.863433333333333497e+00,9.691891064360691477e-01,5.947763981754850363e-08,9.938367545688159277e-01,1.000000000793907162e+00,6.091440211216186951e-01,6.105066403400883007e-08,3.437259460868530847e-01,9.635370639944468296e-01,9.999999993140328280e-01,9.348148515485027454e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,9.593932817070942587e-01,5.993329816974565238e-01,1.385591617687525368e+00,-1.575150652137469409e+00,3.394699367395108691e-01,-1.619103303992515377e-09,9.017559735028352064e-01,9.999999993140328280e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.575150723137597852e+00,-1.575150652130105300e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.575150694734601897e+00,-1.575150652130107742e+00,3.947719238605557068e-01,5.993329788543273473e-01,9.017559873587513986e-01,9.999999993140311627e-01,-3.394699463334436840e-01,1.619102754961632770e-09
2.896766666666666712e+00,8.695425557024500929e-01,7.155542991608028281e-08,9.903040023605935716e-01,1.000000001128332761e+00,5.447657461830865966e-01,7.302265871954817067e-08,3.103251562954965070e-01,9.859125513626370019e-01,9.999999995531496655e-01,9.560674480424349309e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.262705374296459571e-01,4.479984509774730395e-01,1.284090125995198228e+00,-1.459763023939332660e+00,3.146020726061182216e-01,-1.467227660562993836e-09,9.343710468658248391e-01,9.999999995531486663e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.459763082221044783e+00,-1.459763023930711334e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.459763058904973931e+00,-1.459763023930713555e+00,3.680666816390170681e-01,4.479984486437506574e-01,9.343710597067261814e-01,9.999999995531472230e-01,-3.146020808688235748e-01,1.467227218384782752e-09
2.930099999999999927e+00,7.310677934599871808e-01,8.733819571014254006e-08,9.876570806531540514e-01,1.000000001383572368e+00,4.562997229634391805e-01,8.854604656611558105e-08,2.628045210551092636e-01,1.013262982095668230e+00,9.999999997663874263e-01,9.820590497435695010e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,6.594058685648428453e-01,2.583006292925468794e-01,1.122129870516004990e+00,-1.275645432458051953e+00,2.749218116823625158e-01,-1.309329129449740967e-09,9.752528923573042796e-01,9.999999997663865381e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.275645474781004873e+00,-1.275645432431810056e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.275645457840856256e+00,-1.275645432431811610e+00,3.345837869279968402e-01,2.583006275974216726e-01,9.752529035786029477e-01,9.999999997663853168e-01,-2.749218182764212037e-01,1.309328900509566550e-09
2.963433333333333142e+00,5.672915052524600821e-01,1.054778291551599999e-07,9.862770378840253205e-01,1.000000001526498927e+00,3.528574364175864897e-01,1.064914707832549610e-07,2.052869726815884366e-01,1.039790233537120079e+00,9.999999999969844122e-01,1.007280509223442255e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,4.931895407642564733e-01,6.934910059362164869e-02,9.031087352222533227e-01,-1.026660613796112287e+00,2.212616351975566775e-01,-1.097117539112787823e-09,1.015975894858659245e+00,9.999999999969824138e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.026660640262345270e+00,-1.026660613791311683e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.026660629673932235e+00,-1.026660613791312793e+00,3.012453705338361543e-01,6.934909953446395658e-02,1.015975903889746457e+00,9.999999999969814146e-01,-2.212616401294520696e-01,1.097117540768744059e-09
2.996766666666666357e+00,3.959997764022962774e-01,1.245144531518097459e-07,9.864612264884593529e-01,1.000000001526498927e+00,2.456748237162055537e-01,1.252647120123504199e-07,1.440113995434015581e-01,1.060569678157022189e+00,1.000000000102079456e+00,1.027045657824062319e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,3.599930432784202994e-01,-8.206990652484408288e-02,6.482869033385209034e-01,-7.369772972996349036e-01,1.588302877180071959e-01,-7.502588867765771074e-10,1.048609039290907541e+00,1.000000000102079456e+00,9.000000081002184071e-01,-8.999999878496715011e-01,7.369773110337853872e-01,-7.369772972870273220e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,7.369773055350795632e-01,-7.369772972870277661e-01,2.745244429220431992e-01,-8.206990707421878140e-02,1.048609045773776671e+00,1.000000000102078790e+00,-1.588302913179376330e-01,7.502589935298184197e-10
3.030099999999999572e+00,2.374968382556549573e-01,1.425802279588141646e-07,9.883122527121295242e-01,1.000000001348758438e+00,1.471128929257269347e-01,1.429554411165744812e-07,8.662192090569006964e-02,1.073299370542645681e+00,1.000000000240701459e+00,1.039157224864281082e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.771018251834821977e-01,-1.763085705123086377e-01,3.954144728394280439e-01,-4.495100698322113675e-01,9.687654307464162173e-02,-4.806599701646005082e-10,1.068917390252891675e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,4.495100756105741002e-01,-4.495100697825872849e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,4.495100732794609089e-01,-4.495100697825875624e-01,2.578991166874923247e-01,-1.763085707435786964e-01,1.068917394207036464e+00,1.000000000240701015e+00,-9.687654584565988380e-02,4.806602155401432521e-10
3.063433333333332786e+00,1.116995917147770578e-01,1.575183347390275796e-07,9.916666196319415816e-01,1.000000001028715113e+00,6.914442414927034208e-02,1.576397286502079477e-07,4.079174063270714357e-02,1.078885584954317078e+00,1.000000000240701459e+00,1.044473183516063219e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.404020689477455452e-01,-2.180216217963039937e-01,1.873400127032990026e-01,-2.129694994535270280e-01,4.589830070828757047e-02,-2.458394486321538022e-10,1.077908832611391698e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.129695017747687547e-01,-2.129694994525327956e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.129695008458744043e-01,-2.129694994525329066e-01,2.505329253631187192e-01,-2.180216218881725343e-01,1.077908834484791800e+00,1.000000000240701015e+00,-4.589830311230825438e-02,2.458397546903452948e-10
3.096766666666666001e+00,3.488521956272127439e-02,1.677360361070924787e-07,9.961080284026339049e-01,1.000000000597482508e+00,2.159106321314024565e-02,1.678031410245291667e-07,1.274396153545575422e-02,1.080319845840950865e+00,1.000000000240701459e+00,1.045838093518729472e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.309508488918380342e-01,-2.287658424853499517e-01,5.861851640086594706e-02,-6.663795836851862942e-02,1.436153420870366938e-02,-6.710490087267246143e-11,1.080224382812303929e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,6.663795978513185891e-02,-6.663795836577111886e-02,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,6.663795921738824291e-02,-6.663795836577109111e-02,2.486369025084980977e-01,-2.287658425411642771e-01,1.080224383398489030e+00,1.000000000240701015e+00,-1.436153651821215835e-02,6.710513525478716829e-11
3.130099999999999216e+00,1.699936812841965766e-02,1.722508748646483916e-07,1.001045350093260344e+00,1.000000000121076482e+00,1.052106867866364759e-02,1.722835457753513811e-07,6.210279979029169339e-03,1.080437647940774903e+00,1.000000000240701459e+00,1.045950430415494292e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.301733448684674943e-01,-2.296508006277352409e-01,2.856873811273151487e-02,-3.247714987886718419e-02,6.999338535885771435e-03,-6.710490087267246143e-11,1.080414871598527560e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,3.247715122042978131e-02,-3.247714987547632021e-02,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,3.247715068224966278e-02,-3.247714987547629939e-02,2.484773343832931414e-01,-2.296508006744016339e-01,1.080414871884215033e+00,1.000000000240701015e+00,-6.999340837619220240e-03,6.710513525478716829e-11
3.163433333333332431e+00,6.010740153982131045e-02,1.708944198411071373e-07,1.005815278977175264e+00,9.999999996630369870e-01,3.720281651714522908e-02,1.710087613015169148e-07,2.195632247920531813e-02,1.080014859090011381e+00,1.000000000240701459e+00,1.045547712441243116e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.329620614675729784e-01,-2.264788292754535692e-01,1.009598086679194678e-01,-1.147718500681281784e-01,2.473515079401965300e-02,-6.710490087267246143e-11,1.079731635307836113e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,1.147718516777070652e-01,-1.147718500661356333e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.147718510331994929e-01,-1.147718500661356611e-01,2.490425458713843854e-01,-2.264788293436846844e-01,1.079731636317434296e+00,1.000000000240701015e+00,-2.473515312364026747e-02,6.710513525478716829e-11
3.196766666666665646e+00,1.581049634975682239e-01,1.642807007958424953e-07,1.009781771157788111e+00,9.999999992843568997e-01,9.788888446251767239e-02,1.645815406202415001e-07,5.771787365199556458e-02,1.077291696543253297e+00,1.000000000240701459e+00,1.042956391215056566e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.508904685302003057e-01,-2.060982838120387073e-01,2.646166642856095375e-01,-3.008181632843285325e-01,6.483108024106966349e-02,-3.008398070537770442e-10,1.075339173940923487e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,3.008181666105711471e-01,-3.008181632863726751e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,3.008181652808994966e-01,-3.008181632863727861e-01,2.526371724202270408e-01,-2.060982839435746283e-01,1.075339176587090328e+00,1.000000000240701015e+00,-6.483108274997434473e-02,3.008400126618725986e-10
3.230099999999998861e+00,2.977147521075051428e-01,1.537171330644964026e-07,1.012437798248818854e+00,9.999999990343990675e-01,1.845055924591600116e-01,1.542828480797180397e-07,1.084845629716609805e-01,1.069205519524156989e+00,1.000000000240701459e+00,1.035261963299329180e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,3.038618381639257016e-01,-1.458801663330720477e-01,4.930018325255977607e-01,-5.604480941105175473e-01,1.207854459301530708e-01,-5.657150466490264675e-10,1.062361186096809407e+00,1.000000000240701459e+00,9.000000081002184071e-01,-8.999999878496715011e-01,5.604481025274086203e-01,-5.604480941428494623e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,5.604480991736056072e-01,-5.604480941428497953e-01,2.632641936215852629e-01,-1.458801666624191251e-01,1.062361191026827800e+00,1.000000000240701015e+00,-1.207854489687714555e-01,5.657152230357774494e-10
3.263433333333332076e+00,4.606463756213250993e-01,1.410071197178069223e-07,1.013493560633479840e+00,9.999999990343990675e-01,2.860275032791913530e-01,1.418762447578347442e-07,1.672459884218318316e-01,1.053579020649144216e+00,1.000000000106584297e+00,1.020394748116711936e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,4.051045921989853138e-01,-3.079035565662513810e-02,7.471023896961624944e-01,-8.493114632594540581e-01,1.830400814245138619e-01,-8.691250099287852065e-10,1.037556708817214179e+00,1.000000000106584297e+00,9.000000081002184071e-01,-8.999999878496715011e-01,8.493114813668900531e-01,-8.493114633104220657e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,8.493114741448759553e-01,-8.493114633104227318e-01,2.835865307387707146e-01,-3.079035637624813818e-02,1.037556716288238201e+00,1.000000000106583409e+00,-1.830400854755598050e-01,8.691251211866204208e-10
3.296766666666665291e+00,6.266427039082747008e-01,1.293084668504246841e-07,1.012925335984268482e+00,9.999999990343990675e-01,3.902177227597198317e-01,1.303563116724787758e-07,2.262714677669164232e-01,1.030918560994914301e+00,9.999999998609485630e-01,9.988440613737614715e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,5.492543654206012427e-01,1.330840126098365161e-01,9.855941992047975164e-01,-1.120430689452914574e+00,2.414705733126317200e-01,-1.163025772192850262e-09,1.002240011993000168e+00,9.999999998609485630e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.120430721274588759e+00,-1.120430689447680761e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.120430708543826093e+00,-1.120430689447682093e+00,3.124927061962986530e-01,1.330840113361369814e-01,1.002240021848942009e+00,9.999999998609475638e-01,-2.414705788051753621e-01,1.163025767784745428e-09
3.330099999999998506e+00,7.766246602329575088e-01,1.184088042102498056e-07,1.010944964924580303e+00,9.999999992308657992e-01,4.852901344268454875e-01,1.197609830070391357e-07,2.785649391805229969e-01,1.004753900049871307e+00,9.999999996944675118e-01,9.739712025957529828e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,7.118060750009045368e-01,3.178723698496944694e-01,1.177942201508167308e+00,-1.339093295037109943e+00,2.885958322514402541e-01,-1.352178738585528959e-09,9.624148412223457738e-01,9.999999996944675118e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.339093342392257302e+00,-1.339093295036990927e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.339093323449930484e+00,-1.339093295036992703e+00,3.450993599319672200e-01,3.178723679542722613e-01,9.624148530017677672e-01,9.999999996944661795e-01,-2.885958393695009505e-01,1.352178437726168029e-09
3.363433333333331721e+00,8.950675511518579874e-01,1.106379231431635762e-07,1.007905855795456107e+00,9.999999995323600732e-01,5.611929838384707159e-01,1.121594571673261529e-07,3.189504575734331548e-01,9.803929180318192715e-01,9.999999995453757728e-01,9.508240972690674697e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.593972550009124634e-01,4.856537329859914598e-01,1.311348283746543775e+00,-1.490750294593470304e+00,3.212803209239306623e-01,-1.521533999490395170e-09,9.262550007882830450e-01,9.999999995453757728e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.490750356065186466e+00,-1.490750294610580395e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.490750331483127633e+00,-1.490750294610582616e+00,3.747086652396737216e-01,4.856537305267168425e-01,9.262550139017657891e-01,9.999999995453743296e-01,-3.212803295179031959e-01,1.521533549539222257e-09
